ID,Criticality,C_LOW,C_HIGH,Period,Deadline,AP,RP,Flag,U_LOW,U_HIGH,set_id,system_total_utilization,system_target_u_norm,system_cores
10,LOW,4.007047036673782,4.007047036673782,28,28,0.40070470366737826,0.40070470366737826,1,0.14310882273834938,0.14310882273834938,3,1.6,0.4,4
1,LOW,4.84597799733767,4.84597799733767,42,42,0.484597799733767,0.484597799733767,3,0.11538042850803976,0.11538042850803976,4,1.6,0.4,4
2,LOW,6.26612064677067,6.26612064677067,94,94,0.626612064677067,0.626612064677067,4,0.06666085794436882,0.06666085794436882,4,1.6,0.4,4
3,LOW,6.479067104609401,6.479067104609401,61,61,0.6479067104609402,0.6479067104609402,1,0.10621421482966231,0.10621421482966231,4,1.6,0.4,4
4,LOW,12.465805201371541,12.465805201371541,76,76,1.2465805201371543,1.2465805201371543,4,0.16402375264962554,0.16402375264962554,4,1.6,0.4,4
5,LOW,0.5670638819786342,0.5670638819786342,68,68,0.056706388197863423,0.056706388197863423,2,0.008339174734979915,0.008339174734979915,4,1.6,0.4,4
6,HIGH,4.293498998732471,8.586997997464943,22,22,0.4293498998732472,0.4293498998732472,2,0.19515904539693052,0.39031809079386104,4,1.6,0.4,4
7,HIGH,18.423276857811558,36.846553715623116,91,91,1.842327685781156,1.842327685781156,2,0.20245359184408307,0.40490718368816614,4,1.6,0.4,4
8,LOW,4.81332026631045,4.81332026631045,40,40,0.481332026631045,0.481332026631045,3,0.12033300665776125,0.12033300665776125,4,1.6,0.4,4
9,LOW,27.72732875678162,27.72732875678162,65,65,2.7727328756781624,2.7727328756781624,4,0.4265742885658711,0.4265742885658711,4,1.6,0.4,4
10,HIGH,9.548220304565213,19.096440609130426,49,49,0.9548220304565214,0.9548220304565214,2,0.1948616388686778,0.3897232777373556,4,1.6,0.4,4
1,HIGH,6.297157265241509,12.594314530483018,44,44,0.629715726524151,0.629715726524151,2,0.14311721057367066,0.2862344211473413,5,2.0,0.5,4
2,LOW,2.208915908102277,2.208915908102277,59,59,0.22089159081022772,0.22089159081022772,4,0.037439252679699615,0.037439252679699615,5,2.0,0.5,4
3,LOW,6.663091871709284,6.663091871709284,64,64,0.6663091871709285,0.6663091871709285,2,0.10411081049545756,0.10411081049545756,5,2.0,0.5,4
4,HIGH,1.5614352361469575,3.122870472293915,40,40,0.15614352361469575,0.15614352361469575,2,0.039035880903673936,0.07807176180734787,5,2.0,0.5,4
5,LOW,0.06296780568309757,0.06296780568309757,16,16,0.006296780568309757,0.006296780568309757,3,0.003935487855193598,0.003935487855193598,5,2.0,0.5,4
6,HIGH,7.671698022831533,15.343396045663066,19,19,0.7671698022831533,0.7671698022831533,2,0.4037735801490281,0.8075471602980562,5,2.0,0.5,4
7,LOW,3.026148487172885,3.026148487172885,26,26,0.30261484871728855,0.30261484871728855,2,0.11639032642972635,0.11639032642972635,5,2.0,0.5,4
8,HIGH,4.179418689535826,8.358837379071652,49,49,0.4179418689535826,0.4179418689535826,2,0.0852942589701189,0.1705885179402378,5,2.0,0.5,4
9,LOW,6.187521373446067,6.187521373446067,10,10,0.6187521373446068,0.6187521373446068,3,0.6187521373446068,0.6187521373446068,5,2.0,0.5,4
10,HIGH,14.340833747162383,28.681667494324767,32,32,1.4340833747162385,1.4340833747162385,1,0.4481510545988245,0.896302109197649,5,2.0,0.5,4
1,LOW,1.2315214517548987,1.2315214517548987,18,18,0.12315214517548988,0.12315214517548988,1,0.0684178584308277,0.0684178584308277,6,2.0,0.5,4
2,LOW,29.720918682190323,29.720918682190323,50,50,2.9720918682190325,2.9720918682190325,1,0.5944183736438065,0.5944183736438065,6,2.0,0.5,4
3,HIGH,2.966735685814398,5.933471371628796,75,75,0.29667356858143984,0.29667356858143984,4,0.03955647581085864,0.07911295162171728,6,2.0,0.5,4
4,HIGH,3.335207091061649,6.670414182123298,18,18,0.33352070910616494,0.33352070910616494,3,0.18528928283675827,0.37057856567351655,6,2.0,0.5,4
5,HIGH,31.823693653470674,63.64738730694135,93,93,3.1823693653470677,3.1823693653470677,2,0.34219025433839434,0.6843805086767887,6,2.0,0.5,4
6,HIGH,36.97335963081645,73.9467192616329,89,89,3.697335963081645,3.697335963081645,4,0.41543100708782527,0.8308620141756505,6,2.0,0.5,4
7,LOW,8.532502512805124,8.532502512805124,95,95,0.8532502512805125,0.8532502512805125,4,0.08981581592426446,0.08981581592426446,6,2.0,0.5,4
8,LOW,0.24586840310700991,0.24586840310700991,10,10,0.02458684031070099,0.02458684031070099,4,0.02458684031070099,0.02458684031070099,6,2.0,0.5,4
9,LOW,5.928943475277661,5.928943475277661,99,99,0.5928943475277662,0.5928943475277662,4,0.05988831793209759,0.05988831793209759,6,2.0,0.5,4
10,HIGH,11.726375289490308,23.452750578980616,65,65,1.172637528949031,1.172637528949031,1,0.18040577368446628,0.36081154736893256,6,2.0,0.5,4
1,HIGH,3.124974392545842,6.249948785091684,92,92,0.31249743925458423,0.31249743925458423,4,0.033967112962454804,0.06793422592490961,7,2.0,0.5,4
2,HIGH,2.030806782246545,4.06161356449309,27,27,0.2030806782246545,0.2030806782246545,2,0.07521506600913129,0.15043013201826258,7,2.0,0.5,4
3,HIGH,9.600461961232394,19.20092392246479,73,73,0.9600461961232395,0.9600461961232395,2,0.13151317755112868,0.26302635510225736,7,2.0,0.5,4
4,LOW,0.4150597634067543,0.4150597634067543,63,63,0.04150597634067543,0.04150597634067543,1,0.006588250212805624,0.006588250212805624,7,2.0,0.5,4
5,LOW,27.64844446213094,27.64844446213094,66,66,2.764844446213094,2.764844446213094,4,0.4189158251838021,0.4189158251838021,7,2.0,0.5,4
6,HIGH,1.7357408857275312,3.4714817714550623,23,23,0.17357408857275314,0.17357408857275314,1,0.07546699503163179,0.15093399006326358,7,2.0,0.5,4
7,HIGH,2.343223564617136,4.686447129234272,50,50,0.23432235646171362,0.23432235646171362,2,0.046864471292342724,0.09372894258468545,7,2.0,0.5,4
8,LOW,24.29418990940066,24.29418990940066,31,31,2.429418990940066,2.429418990940066,1,0.7836835454645374,0.7836835454645374,7,2.0,0.5,4
9,HIGH,31.72848963225022,63.45697926450044,75,75,3.172848963225022,3.172848963225022,3,0.42304652843000295,0.8460930568600059,7,2.0,0.5,4
10,LOW,0.09478055724325003,0.09478055724325003,20,20,0.009478055724325004,0.009478055724325004,2,0.004739027862162502,0.004739027862162502,7,2.0,0.5,4
1,LOW,9.053116597233902,9.053116597233902,31,31,0.9053116597233903,0.9053116597233903,3,0.29203601926560974,0.29203601926560974,8,2.0,0.5,4
2,HIGH,12.94464626430074,25.88929252860148,74,74,1.294464626430074,1.294464626430074,1,0.17492765222028028,0.34985530444056057,8,2.0,0.5,4
3,LOW,32.32760464514268,32.32760464514268,79,79,3.232760464514268,3.232760464514268,3,0.4092101853815529,0.4092101853815529,8,2.0,0.5,4
4,LOW,20.77731635998855,20.77731635998855,71,71,2.077731635998855,2.077731635998855,4,0.29263825859138803,0.29263825859138803,8,2.0,0.5,4
5,HIGH,2.233663972955929,4.467327945911858,59,59,0.22336639729559293,0.22336639729559293,1,0.0378587114060327,0.0757174228120654,8,2.0,0.5,4
6,LOW,11.57271175599525,11.57271175599525,87,87,1.157271175599525,1.157271175599525,2,0.13301967535626724,0.13301967535626724,8,2.0,0.5,4
7,HIGH,41.5,83,83,83,4.15,4.15,1,0.5,1.0,8,2.0,0.5,4
8,HIGH,1.7466137488772124,3.493227497754425,16,16,0.17466137488772127,0.17466137488772127,4,0.10916335930482578,0.21832671860965155,8,2.0,0.5,4
9,LOW,0.2316973174352453,0.2316973174352453,99,99,0.023169731743524533,0.023169731743524533,3,0.0023403769437903565,0.0023403769437903565,8,2.0,0.5,4
10,HIGH,1.3651958311584123,2.7303916623168245,54,54,0.13651958311584123,0.13651958311584123,3,0.025281404280711336,0.05056280856142267,8,2.0,0.5,4
1,LOW,7.630218811441587,7.630218811441587,80,80,0.7630218811441587,0.7630218811441587,3,0.09537773514301984,0.09537773514301984,9,2.0,0.5,4
2,HIGH,0.8443717998635762,1.6887435997271525,27,27,0.08443717998635764,0.08443717998635764,4,0.0312730296245769,0.0625460592491538,9,2.0,0.5,4
3,HIGH,7.087594263442779,14.175188526885558,42,42,0.7087594263442779,0.7087594263442779,2,0.1687522443676852,0.3375044887353704,9,2.0,0.5,4
4,HIGH,19.716825094403166,39.43365018880633,70,70,1.9716825094403168,1.9716825094403168,3,0.2816689299200452,0.5633378598400904,9,2.0,0.5,4
5,HIGH,1.343572576621761,2.687145153243522,33,33,0.1343572576621761,0.1343572576621761,4,0.04071432050368973,0.08142864100737945,9,2.0,0.5,4
6,LOW,3.4631712253584412,3.4631712253584412,31,31,0.3463171225358441,0.3463171225358441,2,0.11171520081801424,0.11171520081801424,9,2.0,0.5,4
7,LOW,3.91862509020394,3.91862509020394,20,20,0.391862509020394,0.391862509020394,2,0.195931254510197,0.195931254510197,9,2.0,0.5,4
8,HIGH,7.253555250233989,14.507110500467977,73,73,0.725355525023399,0.725355525023399,4,0.09936377055115053,0.19872754110230106,9,2.0,0.5,4
9,LOW,14.991296390134844,14.991296390134844,84,84,1.4991296390134845,1.4991296390134845,3,0.17846781416827195,0.17846781416827195,9,2.0,0.5,4
10,HIGH,47.0,94,94,94,4.7,4.7,3,0.5,1.0,9,2.0,0.5,4
1,HIGH,11.729583401012018,23.459166802024036,40,40,1.1729583401012018,1.1729583401012018,1,0.29323958502530045,0.5864791700506009,10,2.4,0.6,4
2,HIGH,10.97731714607428,21.95463429214856,54,54,1.0977317146074281,1.0977317146074281,1,0.20328365085322742,0.40656730170645483,10,2.4,0.6,4
3,LOW,1.7199371490401685,1.7199371490401685,72,72,0.17199371490401685,0.17199371490401685,3,0.02388801595889123,0.02388801595889123,10,2.4,0.6,4
4,HIGH,30.5,61,61,61,3.0500000000000003,3.0500000000000003,4,0.5,1.0,10,2.4,0.6,4
5,LOW,13.640024214506335,13.640024214506335,44,44,1.3640024214506337,1.3640024214506337,1,0.31000055032968943,0.31000055032968943,10,2.4,0.6,4
6,HIGH,14.019498704249342,28.038997408498684,48,48,1.4019498704249342,1.4019498704249342,4,0.2920728896718613,0.5841457793437226,10,2.4,0.6,4
7,HIGH,1.9013771748553099,3.8027543497106198,29,29,0.190137717485531,0.190137717485531,2,0.06556473016742448,0.13112946033484896,10,2.4,0.6,4
8,LOW,7.109350346491953,7.109350346491953,42,42,0.7109350346491954,0.7109350346491954,4,0.1692702463450465,0.1692702463450465,10,2.4,0.6,4
9,LOW,8.594739865878948,8.594739865878948,61,61,0.8594739865878949,0.8594739865878949,1,0.14089737485047454,0.14089737485047454,10,2.4,0.6,4
10,LOW,7.965301931614431,7.965301931614431,22,22,0.7965301931614431,0.7965301931614431,4,0.36205917870974685,0.36205917870974685,10,2.4,0.6,4
1,LOW,2.120533574978025,2.120533574978025,70,70,0.21205335749780252,0.21205335749780252,4,0.03029333678540036,0.03029333678540036,11,2.4,0.6,4
2,LOW,7.077869869242594,7.077869869242594,84,84,0.7077869869242595,0.7077869869242595,4,0.08426035558622136,0.08426035558622136,11,2.4,0.6,4
3,HIGH,1.3861553694973097,2.7723107389946193,84,84,0.13861553694973097,0.13861553694973097,2,0.016501849636872734,0.03300369927374547,11,2.4,0.6,4
4,HIGH,12.594485789621334,25.18897157924267,78,78,1.2594485789621335,1.2594485789621335,2,0.16146776653360684,0.3229355330672137,11,2.4,0.6,4
5,LOW,23.0,23,23,23,2.3000000000000003,2.3000000000000003,3,1.0,1.0,11,2.4,0.6,4
6,HIGH,36.30855755570866,72.61711511141732,93,93,3.6308557555708663,3.6308557555708663,3,0.3904145973732114,0.7808291947464228,11,2.4,0.6,4
7,LOW,1.257409093528846,1.257409093528846,54,54,0.1257409093528846,0.1257409093528846,2,0.02328535358386752,0.02328535358386752,11,2.4,0.6,4
8,HIGH,11.224158130839529,22.448316261679057,75,75,1.122415813083953,1.122415813083953,4,0.14965544174452705,0.2993108834890541,11,2.4,0.6,4
9,LOW,35.765552754704956,35.765552754704956,71,71,3.5765552754704957,3.5765552754704957,2,0.5037401796437317,0.5037401796437317,11,2.4,0.6,4
10,LOW,2.3331219712648807,2.3331219712648807,68,68,0.2333121971264881,0.2333121971264881,2,0.03431061722448354,0.03431061722448354,11,2.4,0.6,4
1,LOW,10.796626346889148,10.796626346889148,61,61,1.0796626346889149,1.0796626346889149,1,0.17699387453916637,0.17699387453916637,12,2.4,0.6,4
2,LOW,8.830962343191343,8.830962343191343,87,87,0.8830962343191344,0.8830962343191344,4,0.10150531428955567,0.10150531428955567,12,2.4,0.6,4
3,HIGH,5.897160476157891,11.794320952315783,23,23,0.5897160476157891,0.5897160476157891,1,0.2563982815720822,0.5127965631441644,12,2.4,0.6,4
4,LOW,31.476570685934476,31.476570685934476,94,94,3.147657068593448,3.147657068593448,2,0.33485713495674974,0.33485713495674974,12,2.4,0.6,4
5,HIGH,28.367791268216717,56.735582536433434,61,61,2.8367791268216718,2.8367791268216718,1,0.465045758495356,0.930091516990712,12,2.4,0.6,4
6,LOW,1.0973087672118957,1.0973087672118957,82,82,0.10973087672118959,0.10973087672118959,2,0.013381814234291411,0.013381814234291411,12,2.4,0.6,4
7,HIGH,25.5,51,51,51,2.5500000000000003,2.5500000000000003,4,0.5,1.0,12,2.4,0.6,4
8,HIGH,8.933434297821442,17.866868595642885,73,73,0.8933434297821443,0.8933434297821443,1,0.12237581229892387,0.24475162459784774,12,2.4,0.6,4
9,LOW,2.0301257989488173,2.0301257989488173,97,97,0.20301257989488175,0.20301257989488175,1,0.02092913194792595,0.02092913194792595,12,2.4,0.6,4
10,LOW,17.53493210962346,17.53493210962346,49,49,1.753493210962346,1.753493210962346,4,0.35785575733925423,0.35785575733925423,12,2.4,0.6,4
1,HIGH,34.435383060703145,68.87076612140629,81,81,3.4435383060703146,3.4435383060703146,3,0.4251281859346067,0.8502563718692134,13,2.4,0.6,4
2,HIGH,27.46175048093511,54.92350096187022,60,60,2.746175048093511,2.746175048093511,3,0.4576958413489185,0.915391682697837,13,2.4,0.6,4
3,HIGH,3.2367311735387383,6.473462347077477,30,30,0.32367311735387383,0.32367311735387383,3,0.10789103911795794,0.2157820782359159,13,2.4,0.6,4
4,LOW,7.158555320510776,7.158555320510776,77,77,0.7158555320510777,0.7158555320510777,1,0.09296825091572436,0.09296825091572436,13,2.4,0.6,4
5,HIGH,9.464726402120585,18.92945280424117,89,89,0.9464726402120585,0.9464726402120585,1,0.10634524047326499,0.21269048094652998,13,2.4,0.6,4
6,LOW,18.593380445088417,18.593380445088417,49,49,1.8593380445088419,1.8593380445088419,3,0.37945674377731464,0.37945674377731464,13,2.4,0.6,4
7,HIGH,6.233317606868857,12.466635213737714,82,82,0.6233317606868858,0.6233317606868858,2,0.07601606837644947,0.15203213675289895,13,2.4,0.6,4
8,HIGH,2.4928866510660526,4.985773302132105,39,39,0.24928866510660527,0.24928866510660527,3,0.0639201705401552,0.1278403410803104,13,2.4,0.6,4
9,LOW,18.037638287888615,18.037638287888615,47,47,1.8037638287888615,1.8037638287888615,3,0.38377953804018333,0.38377953804018333,13,2.4,0.6,4
10,HIGH,13.192353623443262,26.384707246886524,43,43,1.3192353623443263,1.3192353623443263,2,0.3067989214754247,0.6135978429508494,13,2.4,0.6,4
1,HIGH,5.578539858150389,11.157079716300778,39,39,0.557853985815039,0.557853985815039,2,0.14303948354231766,0.2860789670846353,14,2.4,0.6,4
2,LOW,10.39472651723991,10.39472651723991,79,79,1.039472651723991,1.039472651723991,2,0.1315788166739229,0.1315788166739229,14,2.4,0.6,4
3,LOW,1.5949979921898665,1.5949979921898665,17,17,0.15949979921898666,0.15949979921898666,3,0.09382341130528626,0.09382341130528626,14,2.4,0.6,4
4,LOW,35.06144143130025,35.06144143130025,93,93,3.5061441431300255,3.5061441431300255,4,0.377004746573121,0.377004746573121,14,2.4,0.6,4
5,LOW,12.676572636265988,12.676572636265988,54,54,1.2676572636265988,1.2676572636265988,2,0.23475134511603682,0.23475134511603682,14,2.4,0.6,4
6,LOW,14.013412624148723,14.013412624148723,20,20,1.4013412624148724,1.4013412624148724,1,0.7006706312074361,0.7006706312074361,14,2.4,0.6,4
7,HIGH,1.3847368516465464,2.7694737032930927,76,76,0.13847368516465464,0.13847368516465464,3,0.0182202217321914,0.0364404434643828,14,2.4,0.6,4
8,LOW,7.341434919567824,7.341434919567824,75,75,0.7341434919567824,0.7341434919567824,3,0.09788579892757099,0.09788579892757099,14,2.4,0.6,4
9,HIGH,4.311406334775939,8.622812669551879,14,14,0.43114063347759396,0.43114063347759396,3,0.30795759534113853,0.6159151906822771,14,2.4,0.6,4
10,LOW,10.032310285753262,10.032310285753262,34,34,1.0032310285753263,1.0032310285753263,3,0.29506794958097826,0.29506794958097826,14,2.4,0.6,4
1,LOW,11.189756318295625,11.189756318295625,69,69,1.1189756318295625,1.1189756318295625,3,0.1621703814245743,0.1621703814245743,15,2.8,0.7,4
2,LOW,0.023856438855323958,0.023856438855323958,12,12,0.002385643885532396,0.002385643885532396,1,0.0019880365712769965,0.0019880365712769965,15,2.8,0.7,4
3,HIGH,26.0,52,52,52,2.6,2.6,1,0.5,1.0,15,2.8,0.7,4
4,LOW,0.3178110685249427,0.3178110685249427,31,31,0.031781106852494266,0.031781106852494266,3,0.010251969952417506,0.010251969952417506,15,2.8,0.7,4
5,LOW,2.695950308335637,2.695950308335637,41,41,0.2695950308335637,0.2695950308335637,2,0.06575488556916187,0.06575488556916187,15,2.8,0.7,4
6,LOW,6.09882357265049,6.09882357265049,36,36,0.609882357265049,0.609882357265049,3,0.16941176590695806,0.16941176590695806,15,2.8,0.7,4
7,LOW,53.53571819545726,53.53571819545726,84,84,5.353571819545726,5.353571819545726,2,0.6373299785173483,0.6373299785173483,15,2.8,0.7,4
8,LOW,1.4403931196581237,1.4403931196581237,24,24,0.14403931196581238,0.14403931196581238,1,0.06001637998575515,0.06001637998575515,15,2.8,0.7,4
9,HIGH,4.359700909176819,8.719401818353639,10,10,0.43597009091768196,0.43597009091768196,2,0.4359700909176819,0.8719401818353638,15,2.8,0.7,4
10,HIGH,40.0,80,80,80,4.0,4.0,3,0.5,1.0,15,2.8,0.7,4
1,HIGH,44.5,89,89,89,4.45,4.45,1,0.5,1.0,16,2.8,0.7,4
2,HIGH,11.60993636114565,23.2198727222913,54,54,1.160993636114565,1.160993636114565,3,0.21499882150269722,0.42999764300539445,16,2.8,0.7,4
3,HIGH,17.0,34,34,34,1.7000000000000002,1.7000000000000002,1,0.5,1.0,16,2.8,0.7,4
4,HIGH,0.4791244894890042,0.9582489789780084,21,21,0.04791244894890043,0.04791244894890043,4,0.022815451880428772,0.045630903760857544,16,2.8,0.7,4
5,HIGH,7.936793596365943,15.873587192731886,84,84,0.7936793596365943,0.7936793596365943,1,0.09448563805197552,0.18897127610395104,16,2.8,0.7,4
6,HIGH,8.952383291163388,17.904766582326776,36,36,0.8952383291163388,0.8952383291163388,4,0.24867731364342743,0.49735462728685487,16,2.8,0.7,4
7,HIGH,4.059348313808556,8.118696627617112,72,72,0.4059348313808556,0.4059348313808556,3,0.0563798376917855,0.112759675383571,16,2.8,0.7,4
8,LOW,6.972300589586596,6.972300589586596,92,92,0.6972300589586596,0.6972300589586596,4,0.07578587597376735,0.07578587597376735,16,2.8,0.7,4
9,LOW,8.937111415413186,8.937111415413186,49,49,0.8937111415413187,0.8937111415413187,3,0.1823900288859834,0.1823900288859834,16,2.8,0.7,4
10,LOW,3.373118129458668,3.373118129458668,31,31,0.3373118129458668,0.3373118129458668,2,0.1088102622406022,0.1088102622406022,16,2.8,0.7,4
1,HIGH,2.4504354240903305,4.900870848180661,46,46,0.24504354240903306,0.24504354240903306,2,0.053270335306311534,0.10654067061262307,17,2.8,0.7,4
2,LOW,36.958776399297,36.958776399297,65,65,3.6958776399297,3.6958776399297,1,0.5685965599891847,0.5685965599891847,17,2.8,0.7,4
3,HIGH,40.0,80,80,80,4.0,4.0,4,0.5,1.0,17,2.8,0.7,4
4,LOW,29.38769341105938,29.38769341105938,73,73,2.9387693411059383,2.9387693411059383,3,0.4025711426172518,0.4025711426172518,17,2.8,0.7,4
5,HIGH,7.916388570573432,15.832777141146863,31,31,0.7916388570573432,0.7916388570573432,3,0.25536737324430425,0.5107347464886085,17,2.8,0.7,4
6,LOW,4.707212030257722,4.707212030257722,22,22,0.4707212030257722,0.4707212030257722,2,0.2139641831935328,0.2139641831935328,17,2.8,0.7,4
7,LOW,1.4584695329376876,1.4584695329376876,18,18,0.14584695329376876,0.14584695329376876,4,0.08102608516320486,0.08102608516320486,17,2.8,0.7,4
8,LOW,14.646302136985142,14.646302136985142,40,40,1.4646302136985143,1.4646302136985143,1,0.3661575534246285,0.3661575534246285,17,2.8,0.7,4
9,HIGH,3.456605888797384,6.913211777594768,48,48,0.3456605888797384,0.3456605888797384,3,0.07201262268327883,0.14402524536655767,17,2.8,0.7,4
10,HIGH,9.524570960146526,19.049141920293053,94,94,0.9524570960146527,0.9524570960146527,4,0.1013252229802822,0.2026504459605644,17,2.8,0.7,4
1,LOW,1.3234386466896453,1.3234386466896453,24,24,0.13234386466896453,0.13234386466896453,1,0.05514327694540189,0.05514327694540189,18,2.8,0.7,4
2,HIGH,7.588108721107076,15.176217442214153,57,57,0.7588108721107076,0.7588108721107076,4,0.1331247144053873,0.2662494288107746,18,2.8,0.7,4
3,LOW,12.209847090519425,12.209847090519425,76,76,1.2209847090519426,1.2209847090519426,2,0.16065588276999243,0.16065588276999243,18,2.8,0.7,4
4,HIGH,18.0,36,36,36,1.8,1.8,1,0.5,1.0,18,2.8,0.7,4
5,HIGH,26.84430906613279,53.68861813226558,57,57,2.6844309066132794,2.6844309066132794,3,0.4709527906339086,0.9419055812678172,18,2.8,0.7,4
